kod;nazwa;og-2019;og-2020;og-2021;bib-2019;bib-2020;bib-2021;osob-2019;osob-2020;osob-2021;typ_gminy;wojweództwo
1808042;Leżajsk (2);3 236 568,62;3 017 404,56;3 348 402,25;729 000,00;770 000,00;815 000,00;159,44;150,72;167,70;2;18
1808053;Nowa Sarzyna (3);2 838 147,72;2 710 037,88;1 831 006,18;525 286,00;596 340,00;625 934,00;131,49;127,60;86,59;3;18
1809011;Lubaczów (1);4 198 048,00;1 866 500,00;2 149 045,23;761 986,00;755 000,00;833 000,00;349,31;159,20;185,44;1;18
1809023;Cieszanów (3);1 545 391,49;1 428 367,53;1 783 249,71;400 000,00;501 112,00;500 000,00;215,60;204,32;258,82;3;18
1809032;Horyniec-Zdrój (2);1 317 691,05;953 960,01;1 354 367,91;182 800,00;270 223,46;215 000,00;280,66;210,91;302,92;2;18
1809042;Lubaczów (2);2 896 884,74;2 523 824,75;2 600 418,73;328 872,55;355 758,81;472 474,19;315,50;278,23;287,75;2;18
1809053;Narol (3);1 200 914,15;1 084 961,95;1 070 611,74;284 000,00;325 000,00;385 000,00;149,37;139,58;139,13;3;18
1809063;Oleszyce (3);1 442 909,19;1 159 609,95;1 239 933,65;581 483,10;250 810,98;280 443,45;227,88;185,54;200,44;3;18
1809072;Stary Dzików (2);693 234,69;600 711,91;1 300 418,08;90 000,00;85 000,00;85 000,00;165,33;145,56;318,18;2;18
1809082;Wielkie Oczy (2);485 205,22;428 629,68;427 720,58;205 732,53;191 805,02;210 734,01;127,35;115,13;115,88;2;18
1810011;Łańcut (1);2 848 245,24;2 945 720,95;4 491 335,01;995 000,00;1 060 552,31;2 294 000,67;160,84;165,66;253,35;1;18
1810022;Białobrzegi (2);1 316 906,21;848 168,75;665 498,76;205 623,36;232 886,55;190 719,52;151,65;97,48;76,68;2;18
1810032;Czarna (2);2 774 517,36;4 400 418,94;3 051 548,45;390 000,00;398 030,00;438 743,00;234,89;368,58;254,53;2;18
1810042;Łańcut (2);2 494 473,69;2 342 412,17;2 876 330,01;0,00;0,00;0,00;114,15;107,49;131,95;2;18
1810052;Markowa (2);1 128 187,57;1 207 878,69;1 496 106,32;230 000,00;270 000,00;395 000,00;173,92;188,67;234,43;2;18
1810062;Rakszawa (2);934 040,00;650 000,00;520 000,00;0,00;0,00;0,00;127,17;89,26;71,29;2;18
1810072;Żołynia (2);1 184 879,26;1 423 634,63;1 280 305,82;315 000,00;380 000,00;351 000,00;169,05;202,57;181,86;2;18
1811011;Mielec (1);19 533 024,42;10 955 299,67;11 147 490,00;0,00;0,00;0,00;323,58;187,22;192,05;1;18
1811022;Borowa (2);641 107,14;524 865,54;615 838,78;240 000,00;215 000,00;235 000,00;115,24;98,03;115,93;2;18
1811032;Czermin (2);582 540,00;544 652,00;544 804,08;258 040,00;220 000,00;211 000,00;82,62;77,42;77,20;2;18
1811042;Gawłuszowice (2);170 467,41;147 328,31;181 373,98;138 795,02;120 057,85;150 760,38;62,33;54,07;66,32;2;18
1811052;Mielec (2);1 067 078,82;1 399 206,99;1 195 492,54;0,00;0,00;0,00;79,92;103,20;88,23;2;18
1811062;Padew Narodowa (2);843 299,28;792 230,00;1 020 614,58;475 000,00;462 000,00;483 000,00;156,78;150,56;196,54;2;18
1811073;Przecław (3);1 637 581,50;1 816 894,67;1 799 691,64;344 345,00;357 400,00;380 000,00;136,54;151,32;149,63;3;18
1811083;Radomyśl Wielki (3);960 511,48;978 794,53;1 222 301,41;328 175,00;340 284,70;349 900,00;67,41;68,74;85,94;3;18
1811092;Tuszów Narodowy (2);769 866,90;711 867,73;782 344,21;330 355,58;356 384,73;367 702,99;93,86;86,13;94,58;2;18
1811102;Wadowice Górne (2);1 020 692,17;683 100,64;819 025,04;186 969,97;186 806,20;193 487,74;132,54;89,89;107,74;2;18
1812012;Harasiuki (2);801 940,18;840 246,79;905 203,37;178 453,00;218 500,00;128 332,00;131,40;142,75;155,05;2;18
1812022;Jarocin (2);633 293,59;436 880,56;623 146,61;0,00;0,00;0,00;117,49;84,70;121,09;2;18
1812032;Jeżowe (2);1 125 232,88;1 047 526,12;1 432 109,53;367 130,87;400 321,60;450 945,03;110,81;105,62;144,76;2;18
1812042;Krzeszów (2);300 000,00;312 720,00;316 000,00;0,00;0,00;0,00;70,24;74,90;75,93;2;18
1812053;Nisko (3);6 126 112,90;2 130 477,23;2 474 150,37;606 000,00;735 000,00;784 000,00;273,72;97,50;114,28;3;18
1812063;Rudnik nad Sanem (3);684 000,00;716 500,00;883 837,10;177 000,00;159 000,00;173 500,00;67,58;70,97;88,45;3;18
1812073;Ulanów (3);873 714,71;828 135,04;1 643 698,67;180 000,00;153 000,00;180 000,00;105,55;102,48;205,10;3;18
1813012;Bircza (2);630 726,01;579 205,95;929 099,48;140 000,00;146 000,00;115 000,00;95,83;95,34;154,26;2;18
1813022;Dubiecko (2);587 600,24;696 756,38;-;194 870,00;180 000,00;-;63,97;77,90;-;2;18
1813023;Dubiecko (3);-;-;715 261,52;-;-;150 400,00;-;-;80,38;3;18
1813032;Fredropol (2);206 964,07;216 717,60;225 479,70;171 950,00;179 500,00;200 000,00;37,53;40,68;43,03;2;18
1813042;Krasiczyn (2);422 630,43;329 424,22;371 371,43;139 999,11;151 000,00;160 998,25;81,46;64,57;72,55;2;18
1813052;Krzywcza (2);318 318,25;231 788,69;255 068,33;130 000,00;155 000,00;165 000,00;65,73;50,18;55,63;2;18
1813062;Medyka (2);1 188 048,51;834 603,00;906 267,21;217 030,00;196 000,00;234 000,00;181,49;132,73;144,29;2;18
1813072;Orły (2);396 526,14;362 175,95;493 759,24;216 330,00;279 620,00;370 000,00;44,64;42,03;57,57;2;18
1813082;Przemyśl (2);190 222,71;148 928,00;157 078,30;66 600,00;77 400,00;83 900,00;17,90;13,96;14,70;2;18
1813092;Stubno (2);581 628,30;536 857,37;591 444,41;200 000,00;200 000,00;200 000,00;149,87;143,09;158,61;2;18
1813102;Żurawica (2);744 299,00;738 536,60;792 268,93;380 000,00;379 974,14;406 000,00;57,32;57,88;62,40;2;18
1814011;Przeworsk (1);2 196 721,26;3 800 504,76;3 077 840,36;780 505,00;970 234,00;703 505,40;143,05;252,56;207,40;1;18
1814022;Adamówka (2);232 055,85;224 638,48;381 999,49;119 882,19;123 986,39;123 936,69;57,14;54,83;93,95;2;18
1814032;Gać (2);428 300,00;364 000,00;410 010,00;164 000,00;142 600,00;164 910,00;92,95;79,41;90,95;2;18
1814042;Jawornik Polski (2);764 600,00;707 500,00;919 220,10;159 600,00;193 500,00;233 500,00;172,05;162,16;214,52;2;18
1814053;Kańczuga (3);1 341 000,00;1 266 388,32;1 722 276,54;420 000,00;495 000,00;475 000,00;108,77;106,13;144,58;3;18
1814062;Przeworsk (2);879 919,49;687 677,05;1 243 744,97;280 000,00;276 167,98;340 000,00;59,14;46,81;85,01;2;18
1814073;Sieniawa (3);1 860 945,44;1 546 228,71;1 802 491,33;162 590,76;185 500,00;157 452,41;265,66;226,26;264,84;3;18
1814082;Tryńcza (2);965 887,71;717 819,45;1 204 406,63;344 000,00;182 006,50;195 423,00;114,01;84,65;141,74;2;18
1814092;Zarzecze (2);833 696,84;831 033,40;1 069 561,70;146 000,00;99 500,00;139 060,00;115,78;118,77;153,65;2;18
1815012;Iwierzyce (2);1 101 078,23;739 492,69;633 000,00;148 000,00;265 547,69;163 000,00;142,87;95,67;82,28;2;18
1815022;Ostrów (2);957 500,00;1 648 369,33;2 120 595,98;289 000,00;283 173,29;299 000,00;130,20;224,70;288,87;2;18
1815033;Ropczyce (3);3 260 927,97;3 168 840,26;3 654 362,02;1 168 628,00;1 116 129,00;1 195 462,22;118,80;116,34;134,20;3;18
1815043;Sędziszów Małopolski (3);3 444 845,28;3 131 865,40;3 523 040,06;594 647,21;3 318,01;12 819,65;145,11;131,43;147,55;3;18
1815052;Wielopole Skrzyńskie (2);2 351 471,16;1 542 063,51;1 457 947,53;0,00;0,00;0,00;287,96;195,22;185,23;2;18
1816011;Dynów (1);458 000,00;393 000,00;515 300,00;185 000,00;150 500,00;170 000,00;74,73;64,04;84,96;1;18
1816023;Błażowa (3);1 201 278,24;1 273 480,12;1 312 652,12;448 000,00;458 000,00;511 000,00;111,19;117,22;120,95;3;18
1816033;Boguchwała (3);5 089 103,98;9 404 026,92;5 467 800,14;695 000,00;716 000,00;738 000,00;246,16;434,11;250,54;3;18
1816042;Chmielnik (2);472 000,00;484 140,00;562 386,13;460 000,00;480 000,00;551 386,13;68,42;66,36;76,56;2;18
1816052;Dynów (2);457 249,57;439 718,60;557 900,00;450 000,00;439 700,00;520 000,00;66,14;65,13;83,17;2;18
1816063;Głogów Małopolski (3);2 311 623,92;2 169 685,21;3 085 750,46;428 000,00;520 000,00;570 000,00;118,19;107,00;160,31;3;18
1816072;Hyżne (2);564 950,00;572 374,97;752 192,80;217 400,00;230 000,00;241 500,00;79,99;81,98;108,40;2;18
1816082;Kamień (2);1 099 242,60;5 486 999,68;3 073 899,37;160 000,00;146 700,00;170 000,00;160,36;796,49;448,35;2;18
1816092;Krasne (2);957 176,29;910 027,73;1 057 273,49;141 000,00;149 000,00;155 000,00;84,01;73,99;84,45;2;18
1816102;Lubenia (2);1 071 720,24;1 525 837,96;1 223 244,37;313 200,00;330 900,00;359 700,00;166,49;231,33;185,93;2;18
1816113;Sokołów Małopolski (3);2 211 028,00;2 361 573,14;2 436 550,18;525 000,00;551 114,61;570 000,00;127,97;136,19;140,60;3;18
1816122;Świlcza (2);2 366 182,78;3 862 629,13;4 344 506,93;669 702,00;830 442,64;957 080,79;146,79;235,96;263,82;2;18
1816132;Trzebownisko (2);2 455 753,74;4 934 838,25;2 384 233,22;339 809,96;335 955,72;345 995,59;111,24;214,46;101,70;2;18
1816143;Tyczyn (3);1 531 900,10;2 804 826,98;5 181 300,45;454 000,00;485 000,00;540 000,00;147,10;254,78;463,53;3;18
1817011;Sanok (1);3 768 580,07;3 814 762,34;4 046 582,43;1 950 000,00;2 243 865,00;2 329 867,00;100,82;106,19;114,25;1;18
1817022;Besko (2);848 622,24;628 359,14;873 606,21;79 300,00;92 760,00;73 700,00;188,37;141,43;197,96;2;18
1817032;Bukowsko (2);1 096 172,00;728 753,55;1 167 036,67;240 000,00;281 000,00;281 000,00;198,19;135,05;217,65;2;18
1817042;Komańcza (2);926 816,40;722 355,32;1 039 568,31;154 056,00;167 000,00;160 000,00;201,35;165,45;242,78;2;18
1817052;Sanok (2);3 821 833,99;1 706 227,84;2 986 731,21;523 000,00;491 000,00;563 000,00;211,70;94,45;165,25;2;18
1817062;Tyrawa Wołoska (2);636 705,74;469 779,46;644 010,38;94 017,25;91 627,25;102 282,92;320,76;237,50;327,57;2;18
1817073;Zagórz (3);3 906 814,38;5 297 270,60;7 983 595,98;490 000,00;480 000,00;435 000,00;297,75;409,37;623,23;3;18
1817082;Zarszyn (2);1 700 411,45;2 169 557,81;1 969 907,07;922 834,09;330 000,00;350 000,00;182,96;239,62;219,51;2;18
1818011;Stalowa Wola (1);20 820 745,28;12 107 793,80;15 038 514,66;3 357 491,00;2 955 000,00;3 639 000,00;342,45;207,19;262,12;1;18
1818022;Bojanów (2);1 203 084,30;1 099 443,96;1 157 734,38;417 721,43;419 920,79;439 977,31;159,33;145,22;152,67;2;18
1818032;Pysznica (2);1 177 018,82;1 697 986,60;2 663 658,82;347 142,46;833 261,92;463 000,00;105,79;148,46;230,32;2;18
1818042;Radomyśl nad Sanem (2);1 138 802,51;1 795 500,00;691 714,36;275 000,00;310 000,00;322 214,36;155,13;246,50;94,79;2;18
1818053;Zaklików (3);1 120 787,07;2 204 682,43;2 157 683,70;69 200,00;90 000,00;90 000,00;131,26;266,49;263,16;3;18
1818062;Zaleszany (2);1 233 409,78;2 304 318,29;1 514 663,39;360 000,00;369 650,00;393 500,00;112,99;209,88;137,60;2;18
1819012;Czudec (2);1 338 057,90;1 434 478,07;1 508 997,74;670 000,00;700 000,00;730 000,00;113,25;122,60;129,73;2;18
1819022;Frysztak (2);1 243 048,98;1 245 332,89;1 595 549,75;370 000,00;400 302,00;458 000,00;119,62;121,57;156,07;2;18
1819032;Niebylec (2);1 214 800,94;1 180 681,53;1 167 183,19;617 400,00;579 696,00;579 696,00;115,32;112,94;112,04;2;18
1819043;Strzyżów (3);3 414 263,79;2 356 342,77;2 350 372,94;862 000,00;864 850,00;837 000,00;164,73;116,04;117,06;3;18
1819052;Wiśniowa (2);1 083 840,28;971 755,99;1 106 378,46;387 000,00;369 800,00;463 518,82;134,86;124,90;143,11;2;18
1820013;Baranów Sandomierski (3);1 585 423,20;2 383 758,93;1 350 535,99;225 000,00;236 968,00;245 165,00;133,46;205,48;117,38;3;18
1820022;Gorzyce (2);1 696 998,00;1 669 500,00;1 692 299,91;539 000,00;550 000,00;550 000,00;128,70;128,46;131,11;2;18
1820032;Grębów (2);1 358 346,49;1 431 399,93;1 344 666,46;0,00;0,00;0,00;136,56;143,30;134,48;2;18
1820043;Nowa Dęba (3);1 545 052,33;1 828 365,67;1 415 692,74;0,00;0,00;0,00;85,35;104,57;81,71;3;18
1821012;Baligród (2);463 976,27;522 328,69;603 114,35;197 000,00;215 000,00;222 300,00;146,09;168,22;196,26;2;18
1821022;Cisna (2);349 999,40;276 000,00;350 000,00;75 000,00;67 000,00;90 000,00;197,18;163,80;205,16;2;18
1821033;Lesko (3);1 680 974,35;4 030 445,96;3 381 875,92;497 760,00;505 000,00;520 000,00;148,33;364,28;307,75;3;18
1821042;Olszanica (2);525 462,25;519 316,15;488 843,39;145 143,35;161 949,08;174 000,00;107,48;107,74;102,14;2;18
1821052;Solina (2);1 048 287,88;1 094 903,27;1 619 306,72;0,00;0,00;0,00;195,61;205,23;305,53;2;18
1861011;Krosno (1);34 177 742,20;13 884 567,51;15 768 534,12;3 743 186,80;3 536 946,70;3 469 768,00;737,08;306,10;350,89;1;18
1862011;Przemyśl (1);5 209 052,52;5 271 803,61;8 444 068,99;2 507 900,00;2 427 300,00;2 679 500,00;85,40;88,92;145,13;1;18
1863011;Rzeszów (1);28 704 823,39;37 684 471,59;45 233 832,63;4 160 220,37;4 309 257,00;4 494 147,50;147,29;193,69;230,50;1;18
1864011;Tarnobrzeg (1);6 618 021,40;6 780 760,42;6 796 740,02;2 516 000,00;2 730 000,00;2 946 000,00;141,09;149,75;151,85;1;18
2001011;Augustów (1);3 069 055,00;4 907 931,88;7 741 407,05;695 000,00;718 260,00;806 867,04;101,66;165,00;263,34;1;20
2001022;Augustów (2);963 562,03;1 133 888,04;1 210 088,69;0,00;0,00;0,00;142,45;174,31;186,34;2;20
2001032;Bargłów Kościelny (2);598 354,03;1 088 422,95;487 051,44;172 464,84;164 544,04;186 838,02;107,91;210,53;95,03;2;20
2001043;Lipsk (3);813 798,84;748 982,35;1 279 506,07;141 000,00;134 000,00;116 000,00;158,67;159,02;277,19;3;20
2001052;Nowinka (2);375 587,01;505 156,12;476 015,20;148 232,03;143 232,51;160 479,53;129,33;174,67;164,43;2;20
2001062;Płaska (2);657 000,00;620 000,00;691 458,54;120 000,00;120 000,00;125 000,00;253,28;258,76;288,59;2;20
2001072;Sztabin (2);591 793,11;461 261,20;1 644 820,98;0,00;0,00;0,00;116,52;96,78;351,53;2;20
2002013;Choroszcz (3);2 466 929,99;1 495 672,17;1 689 830,49;206 000,00;190 000,00;156 000,00;160,83;89,53;99,32;3;20
2002023;Czarna Białostocka (3);1 078 403,30;1 071 021,63;1 246 433,59;259 800,00;283 500,00;304 100,00;94,79;96,38;113,27;3;20
2002032;Dobrzyniewo Duże (2);963 855,25;1 127 996,37;1 265 386,20;142 200,00;109 000,00;131 962,39;102,79;114,30;126,24;2;20
2002042;Gródek (2);1 008 879,57;870 307,47;1 014 904,60;274 000,00;261 500,00;291 000,00;195,41;173,71;204,00;2;20
2002052;Juchnowiec Kościelny (2);2 896 154,26;7 910 129,34;1 110 176,65;472 968,00;335 291,00;340 000,00;175,78;449,29;61,88;2;20
2002063;Łapy (3);5 810 104,39;12 067 334,58;6 460 080,56;1 168 587,96;1 388 272,59;970 300,00;265,06;573,90;310,60;3;20
2002073;Michałowo (3);1 821 736,57;1 567 671,87;2 110 381,62;388 648,57;278 045,88;348 201,02;277,53;251,55;346,25;3;20
2002082;Poświętne (2);436 491,48;401 561,13;499 376,04;209 578,00;182 243,36;220 250,00;128,46;124,28;156,89;2;20
2002093;Supraśl (3);2 257 657,78;3 603 398,85;2 546 922,96;982 465,34;2 017 933,21;504 000,00;146,67;214,27;148,72;3;20
2002103;Suraż (3);328 013,66;482 226,51;845 341,91;5 133,00;6 133,00;4 000,00;167,95;244,91;437,55;3;20
2002112;Turośń Kościelna (2);743 759,21;3 471 439,61;1 067 017,47;75 000,00;79 780,29;81 454,32;117,76;518,20;156,48;2;20
2002123;Tykocin (3);2 338 761,76;1 000 420,33;1 322 033,54;180 000,00;164 500,00;211 000,00;376,25;169,13;225,95;3;20
2002133;Wasilków (3);1 487 161,06;1 486 583,53;2 106 871,07;550 000,00;500 000,00;551 000,00;86,17;78,72;108,22;3;20
2002143;Zabłudów (3);1 419 668,55;2 268 208,10;1 859 429,23;275 600,00;285 000,00;320 000,00;152,98;233,69;190,38;3;20
2002152;Zawady (2);128 188,62;98 684,22;100 625,00;105 219,26;83 817,64;100 625,00;47,23;38,28;39,74;2;20
2003011;Bielsk Podlaski (1);6 677 749,44;14 930 526,12;2 904 086,00;828 418,00;955 755,00;1 011 607,00;264,05;600,75;118,14;1;20
2003021;Brańsk (1);450 000,00;550 000,00;470 000,00;100 000,00;125 000,00;130 000,00;119,46;150,73;131,25;1;20
2003032;Bielsk Podlaski (2);1 935 516,94;1 470 142,15;2 615 119,35;147 121,25;146 895,12;163 095,36;291,67;222,78;402,14;2;20
2003042;Boćki (2);544 422,44;598 038,73;757 352,69;132 984,60;150 932,68;178 139,64;127,71;147,34;192,08;2;20
2003052;Brańsk (2);685 469,33;505 549,11;754 089,13;125 000,00;109 288,89;120 728,00;120,85;92,69;139,93;2;20
2003062;Orla (2);846 577,84;757 938,67;839 117,33;87 941,82;139 694,79;161 041,11;312,62;291,07;330,10;2;20
2003072;Rudka (2);122 048,56;205 603,55;445 746,62;81 600,00;75 800,00;81 300,00;65,06;119,47;260,52;2;20
2003082;Wyszki (2);487 621,49;440 842,35;460 054,98;0,00;0,00;0,00;111,38;108,00;114,33;2;20
2004011;Grajewo (1);2 997 582,18;4 678 608,23;3 128 140,00;511 900,00;490 170,00;616 000,00;136,82;217,02;146,42;1;20
2004022;Grajewo (2);864 781,96;576 640,28;1 020 294,38;239 608,76;188 608,10;210 835,07;149,07;103,30;184,43;2;20
2004032;Radziłów (2);189 814,28;218 780,71;254 333,24;189 814,28;218 780,71;224 333,24;39,81;48,20;57,23;2;20
2004043;Rajgród (3);539 115,08;517 542,85;858 697,01;212 294,17;192 667,23;223 883,36;103,08;107,40;180,74;3;20
2004053;Szczuczyn (3);1 427 487,34;1 564 503,17;1 029 849,36;0,00;0,00;0,00;236,73;263,83;175,20;3;20
2004062;Wąsosz (2);273 692,45;253 229,09;366 770,82;88 465,89;74 689,51;82 831,95;75,71;73,29;107,94;2;20
2005011;Hajnówka (1);2 627 830,63;2 103 508,71;2 541 607,31;972 600,00;745 000,00;916 000,00;127,69;105,76;129,44;1;20
2005022;Białowieża (2);411 094,62;523 926,70;413 314,00;109 700,00;87 300,00;157 000,00;188,32;249,85;202,51;2;20
2005032;Czeremcha (2);392 500,00;589 045,15;534 205,90;85 000,00;85 000,00;90 000,00;125,60;205,82;191,20;2;20
2005042;Czyże (2);383 886,75;312 965,86;304 944,40;60 119,00;64 227,00;67 201,00;192,42;164,63;163,33;2;20
2005052;Dubicze Cerkiewne (2);322 032,36;465 154,54;253 196,56;40 000,00;50 000,00;80 000,00;213,13;322,58;181,89;2;20
2005062;Hajnówka (2);449 193,78;608 380,16;505 468,02;0,00;0,00;0,00;116,01;161,85;136,17;2;20
2005073;Kleszczele (3);579 803,08;475 350,00;529 162,48;68 430,00;82 750,00;77 200,00;234,26;207,40;234,87;3;20
2005082;Narew (2);876 711,77;933 301,26;882 721,46;335 222,19;316 651,65;385 920,85;252,22;274,10;263,18;2;20
2005092;Narewka (2);1 033 356,17;1 055 337,53;1 144 062,34;196 450,00;208 600,00;148 000,00;284,36;316,73;351,80;2;20
2006011;Kolno (1);4 296 000,00;1 536 852,23;1 531 190,77;396 000,00;400 000,00;428 000,00;420,60;153,12;153,36;1;20
2006022;Grabowo (2);242 093,76;338 719,99;363 948,72;89 000,00;102 000,00;122 000,00;70,03;102,67;111,03;2;20
2006032;Kolno (2);1 721 270,87;903 512,19;2 044 438,77;249 600,00;285 033,00;273 900,00;200,12;111,65;253,94;2;20
2006042;Mały Płock (2);731 827,68;995 060,56;575 267,04;197 465,07;193 643,86;226 798,58;153,78;220,88;129,24;2;20
2006053;Stawiski (3);567 958,48;726 367,86;867 470,00;124 000,00;174 233,00;164 233,00;93,03;126,08;152,43;3;20
2006062;Turośl (2);666 296,28;995 020,36;1 261 315,48;221 455,44;284 843,78;229 988,86;130,31;203,73;259,21;2;20
2007013;Jedwabne (3);593 061,66;793 250,16;654 276,77;175 000,00;175 000,00;216 000,00;111,92;156,15;131,04;3;20
2007022;Łomża (2);1 162 258,19;3 473 192,21;1 814 401,09;722 334,58;1 132 277,38;820 879,66;104,72;297,54;154,00;2;20
2007032;Miastkowo (2);585 373,08;1 294 498,02;587 483,03;232 630,63;162 179,00;203 376,49;138,55;316,50;143,64;2;20
2007043;Nowogród (3);590 268,90;1 400 534,95;475 788,42;143 074,00;142 749,00;144 000,00;147,09;355,65;121,75;3;20
2007052;Piątnica (2);881 451,92;1 120 645,37;1 976 290,42;265 000,00;281 000,00;359 350,86;82,78;108,16;191,52;2;20
2007062;Przytuły (2);166 386,39;106 184,54;126 971,39;71 751,74;77 957,66;82 848,08;79,88;54,15;65,28;2;20
2007072;Śniadowo (2);647 715,98;1 116 823,28;676 256,49;259 281,89;280 951,43;247 964,09;121,07;214,86;131,49;2;20
2007082;Wizna (2);184 417,83;118 698,68;188 387,45;184 417,83;118 698,68;188 387,45;46,01;31,66;50,83;2;20
2007092;Zbójna (2);779 368,00;809 114,88;1 087 127,15;328 895,00;320 775,00;246 528,00;186,05;197,20;268,03;2;20
2008013;Goniądz (3);606 334,32;720 442,99;747 632,27;57 000,00;70 000,00;80 000,00;123,67;150,44;158,36;3;20
2008022;Jasionówka (2);435 996,83;467 319,44;519 859,45;90 593,82;98 785,35;111 400,90;157,63;181,20;205,88;2;20
2008032;Jaświły (2);514 400,00;523 920,00;624 750,00;248 500,00;259 000,00;325 000,00;104,57;114,89;138,71;2;20
2008043;Knyszyn (3);512 291,22;515 826,38;551 000,76;127 200,00;133 000,00;136 000,00;107,40;111,58;120,73;3;20
2008052;Krypno (2);748 010,49;847 637,98;915 628,07;225 000,00;250 000,00;281 000,00;187,52;222,59;242,94;2;20
2008063;Mońki (3);5 058 645,40;9 386 771,94;2 274 222,86;3 083 644,58;8 037 498,96;1 013 000,00;339,89;654,59;159,57;3;20
2008072;Trzcianne (2);470 153,57;481 811,58;927 687,38;101 598,46;108 851,40;127 486,45;109,64;117,00;228,33;2;20
2009011;Sejny (1);694 161,07;2 008 583,28;692 559,92;173 500,00;180 000,00;190 000,00;131,32;388,88;136,57;1;20
2009022;Giby (2);244 058,90;243 755,68;583 855,05;108 807,71;107 047,56;114 530,99;89,93;95,22;229,41;2;20
2009032;Krasnopol (2);599 527,50;543 340,01;551 926,27;0,00;0,00;0,00;157,36;147,41;151,54;2;20
2009042;Puńsk (2);1 091 081,84;1 657 259,06;805 000,00;176 000,00;144 000,00;160 000,00;262,03;403,32;197,89;2;20
2009052;Sejny (2);84 317,28;80 274,66;92 091,00;84 317,28;78 645,66;90 000,00;20,93;20,78;24,22;2;20
2010011;Siemiatycze (1);2 184 327,21;5 693 225,85;5 806 709,44;849 900,00;880 000,00;945 000,00;151,50;409,35;422,37;1;20
2010023;Drohiczyn (3);1 126 297,47;2 620 780,85;2 500 853,08;159 243,53;151 441,35;165 782,53;180,35;436,72;423,66;3;20
2010032;Dziadkowice (2);266 073,07;252 116,81;1 288 824,20;62 115,84;70 710,22;78 316,22;97,28;95,25;493,99;2;20
2010042;Grodzisk (2);243 088,35;141 161,23;297 646,61;76 600,00;51 000,00;54 000,00;58,14;35,57;75,95;2;20
2010052;Mielnik (2);2 258 897,41;1 885 986,53;2 172 249,98;290 000,00;257 000,00;292 000,00;960,42;864,73;1 010,82;2;20
2010062;Milejczyce (2);268 494,11;284 480,85;2 575 799,86;59 000,00;59 423,53;63 349,11;154,93;166,36;1 534,13;2;20
2010072;Nurzec-Stacja (2);633 786,46;463 432,64;870 743,33;0,00;0,00;0,00;165,44;125,86;241,81;2;20
2010082;Perlejewo (2);239 174,21;774 366,40;181 171,03;95 000,00;64 026,19;73 349,68;85,63;291,44;69,57;2;20
